"file","change","old_line","new_line","line_sha256","synthesis_scope","construct_family","production_standard_class","disposition","source_text"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","11","0FD3D57879ABA8455FA086FDE4A589734D3396CA6A1D87E57067E61171A900A4","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","    clear_run         : in  std_logic;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","12","BB1FB79EAD316D692C1070B32AA6D068217558B91C8B522CFA9AB9B4A91B586F","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","    transaction_start : in  std_logic;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","13","C06ADBDBB74D9E8B9D8934B3CF6D724538FECD1B1DD7CB4FD3E9FAAD772E44F2","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","    current_index     : out std_logic_vector(15 downto 0);"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","14","C051E466AB194A14FA31AA3E87EF63E2A7D1771C15DA016BD85F74F699EA139B","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","    next_index        : out std_logic_vector(15 downto 0);"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","15","BE74A090A701BF409673C0379E65DA3CABE38717662E8017AB1880E119F5740F","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","    overflow          : out std_logic"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","16","3A5D0B9C2FD82493B66BBA108059E333B190A7C3F488EAB80FBAB6A853F4473A","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  );"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","17","3B1D9C6C51F368D7D8A2953680D6E6D141DFCEAAF1AABE39CDB6A5A811DEC6A6","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","end entity;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","18","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","PRODUCTION_SYNTHESIS_SOURCE","COMMENT_OR_BLANK","NOT_EXECUTABLE_LANGUAGE_CONSTRUCT","NO_REWRITE",""
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","19","6D7C3E236058A982946EE5A14A2BC170745EBE5D6AC1DCEC8A79686D5893E6E4","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","architecture rtl of r1f_transaction_serial_counter is"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","20","4BAFDEB24B4D9EBE2CBEB70FA0B861BA7FF6905CD33CD3A07DC1B97EC30D2225","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal current_r : unsigned(15 downto 0) := (others => '0');"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","21","9F8A58924E051CAD7351ABA5989442D84CFE0C9ACF2C12AE337AF2C56A3AC697","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal next_r : unsigned(15 downto 0) := (others => '0');"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","22","4BE9E6D80CC5D66CC9DC85446004730C13C734D01AE103288028A2D6DE21A811","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal overflow_r : std_logic := '0';"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","23","E6F07D43B5C21DB0FBB9A31FEAC2DC599787763393DD5ACBFAD80E247EB02AD5","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","begin"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","24","20519AFED2D93B8AFECA48C90A949F6457BADCA11B09D34B9C3F91533E9992EE","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  current_index <= std_logic_vector(current_r);"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","25","676D9122473E2ED43A65F2B3FCF478922F920D85A284C141D552275B31548D8C","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  next_index <= std_logic_vector(next_r);"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","26","3443447DCFB8D0F8777479E1AD68AFAF8875C87D283F7B9A966E8BC21E16F6D2","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  overflow <= overflow_r;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","27","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","PRODUCTION_SYNTHESIS_SOURCE","COMMENT_OR_BLANK","NOT_EXECUTABLE_LANGUAGE_CONSTRUCT","NO_REWRITE",""
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","28","184B20B82F4B0A17C528E3A807E2D379B97265F1FC1D92A5F018D47F5FC30406","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  process(clk)"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","29","8EDD123376F4332998295C75BF6C00885F2B58AF5BFD8B857D6E142895E27EDA","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  begin"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","30","5C28779FFEB3DBEBB8A1D427C291F7414EF6EB44A421D788E2B73E0054AA8A6A","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","    if rising_edge(clk) then"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","31","8EC1AD4D8FE36B7B27129D00C8A7F87DF5129D9435A90A26DAFC7D2E78762B35","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","      if rst = '1' or clear_run = '1' then"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","32","A6DD6BE05B1254979921BF259A53C56E99DDD87C541A3C383A0B1870C3A9E17F","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","        current_r <= (others => '0');"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","33","CB9C82CB901024741A96474CD4D8FC149528741BDDA0BB24F7CE659DEB7E1DF9","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","        next_r <= (others => '0');"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","34","A5BED996FCE4EB8F43637856D1B74D2EE44BD0142DCCF6BFCCF5C588D00621EE","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","        overflow_r <= '0';"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","35","F29DB16763075698407656F9B8C61751A6AE9329D2B804A77A895B3489917221","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","      elsif transaction_start = '1' then"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","36","53A3E365B4376C388FDC4B586D7EF8621D713117463B51A92A5C38B1BE0E7487","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","        current_r <= next_r;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","37","E4A8AD1EBC6FFB32F87A5A9778E43274531170B3B8BA0C51CA9C0AB6B76926FE","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","        if next_r = x""FFFF"" then"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","38","32A2C4D623B90E44AA20FFC4CB2C7B585F1CC42638CD4EF7297CC8B91CEA5D27","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","          overflow_r <= '1';"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","39","D40ED8AB252A9AFB82DE92A1491CBA818C79C2F9408B03AF30C10BF3C0572C18","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","        end if;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","40","37BF9D456CC2BA12C074B0A15A8360B8B422B7B8C736BCA8F694CAD40C485980","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","        next_r <= next_r + 1;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","41","82665B83E7F46B52C5EBA97812E4A0A99CB979AF5A33EBD3DB623FE4BEAE4FBB","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","      end if;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","42","91B5EE088CF70811415676A461E6BE19391E0354BB8D7E6CF2C5A4AC8C4F326E","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","    end if;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","43","72AF5DA594AC28A2C68ED05DF3ED2BAE2B3B206000F5AD9F02378338C5947828","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  end process;"
"rtl/nvp/r1f_transaction_serial_counter.vhd","ADDED","","44","8233FCEB87C49C25FA36CCD708EC8608E2200D3AF54336096EA92E37414CE4DA","PRODUCTION_SYNTHESIS_SOURCE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","end architecture;"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","37","C6EE0242362C0999453B5DB62BD2F4F7B81C27A1EC2DF637F88F0777C7EA191C","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_phase_counters : std_logic_vector(255 downto 0);"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","38","D98F954C956656ED77A4D87FCF22845B52359B2DC97A6E97FB86A1F37A272192","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_transaction_counters : std_logic_vector(127 downto 0);"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","39","155F5AEAB0BE25D11591F76BD6A66CD3A470D186C0E107FE8BE140CFC3A8FBF6","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_transaction_serial_next : std_logic_vector(15 downto 0);"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","40","9BC7B244B8456D4F6E1F7AEE215F666BDF9525A48BEC02BA61D78E2739E40BA9","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_transaction_serial_overflow : std_logic;"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","41","F645946CC8626EE1687216944CC1447AA4DBCFC4F78CFDDDFD88F3538EB278C5","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_failed_txn_record_valid : std_logic;"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","42","9960A888B64185FB8DA1673331BE7476D9BFEC43799438A054BFC4A82F6738D6","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_failed_txn_record : std_logic_vector(191 downto 0);"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","43","335885AF001CF4B44CCAA6C1146F7DD463B8D844271107C5E45F318A09B81B60","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_bank_invariant_check_count : std_logic_vector(31 downto 0);"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","44","373491D6BCEC03CE378DA7416CDBC32D13177606E027DE5BB4467A107D9D853E","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_bank_invariant_error_count : std_logic_vector(31 downto 0);"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","45","83B5162832332CD6AECC0E690841E40458A6B221B419BD5468A4A7C4193F7844","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_first_bank_invariant_error : std_logic_vector(31 downto 0);"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","46","D5FB0664826DB75DFE4E350042F6B586BCFA6286B93336B3C9E58829E086F8D8","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_record_pulse_count : natural range 0 to 1023 := 0;"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","47","3CE84B96515D1B1EFCF8A43F4BB1F35B6A59FF37B02A926BAC349422979E65A4","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_last_record : std_logic_vector(191 downto 0) := (others => '0');"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","48","3B4715814BF0390E1A2B75F48C6BB158BE946E9D47D1D862B1DC7DC469B4C23D","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  type t_r1f_record_array is array(0 to 63) of"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","49","DA2D9A6025BBE9056E18A537CD15526A4B2A3695D6368C919E1499C04BAEAD5E","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","    std_logic_vector(191 downto 0);"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","50","5D6EB1E7687E27152D0E75A3A42C1A28454874A07B1F57B4B6F803E822CDA9BC","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_records : t_r1f_record_array := (others => (others => '0'));"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","51","64D49C72CA90FF43470BB4A23FA11544D910B4DD680E8198F1C0F7ACC986D117","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal r1f_kind_seen : std_logic_vector(13 downto 1) := (others => '0');"
"tests/nvp/tb_nvp_autoinit.vhd","DELETED","38","","5182482E49134B51780F99CCBB2D648F99CE4086AF83A57A393B25B97B8A0119","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","REMOVED_R1E_LINE","NOT_APPLICABLE_REMOVED_LINE","PRESERVE_DIFF_HISTORY","  signal fault_mode : natural range 0 to 8 := 0;"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","53","163E0BB8A3E3B14C9E543334F13F9146BE1623DCCBBBC02E5A7475B23840ECEE","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal fault_mode : natural range 0 to 15 := 0;"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","54","CC106AB5C5CD06EB8D2F850BD26D52261C4CABDC6B87C20A50DDB2079C61F068","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","  signal pattern_nacks_injected : natural range 0 to 64 := 0;"
"tests/nvp/tb_nvp_autoinit.vhd","DELETED","99","","F3C9289AAEC75F1C7046A96723FB609E3487A4BF52009632D26E5BC9F44EC2A7","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","REMOVED_R1E_LINE","NOT_APPLICABLE_REMOVED_LINE","PRESERVE_DIFF_HISTORY","                   (fault_mode = 6 and ph = 1 and last_op = ""101"");"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","115","11C09098FB386B606938DA4DD119D10861AB111FDB71C1DE0BB148DCEE58A81F","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                   (fault_mode = 6 and ph = 1 and last_op = ""101"") or"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","116","63987C8B3F9109A5195AA49014F50DB2A2FE1748F388CC9DB70151AF3DFE2E66","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                   (fault_mode = 9 and ph = 1 and step = 101 and"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","117","F2F24857D07DD1AC5CA61D123D3125EAE67A720CF54F194164709D01979AB7B3","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    last_op = ""010"" and st = 7) or"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","118","50ABAE43820D5E157F945628A9A8191F7E3E301E20EFB0BB7B9719D2FF7C1138","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                   (fault_mode = 10 and ph = 1 and step = 101 and"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","119","19C0369B57AF1A43825973B55BD7DFF9FC1B153EAAFDA97019ACFA7AA64C32E1","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    last_op = ""010"" and st = 11) or"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","120","B357438C06BD4FCD4C3649516A57BDBC053C8392E0977B44F2A4F130F46ABBB7","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                   (fault_mode = 11 and ph = 1 and step = 101 and"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","121","31459048F2DAF61EF423CF7F13C4709E5204568894D791064C64C26316E060D0","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                    last_op = ""010"" and st = 15) or"
"tests/nvp/tb_nvp_autoinit.vhd","ADDED","","122","49C4A34AE4DD76FA0BCE4960692F6BF323B9BD16A20A18599DD33E3218C788AB","TESTBENCH_NOT_IN_PRODUCTION_SYNTHESIS_FILESET","VIVADO_DEFAULT_NON_2008_COMPATIBLE_OR_STRUCTURAL_LINE","VIVADO_DEFAULT_NON_2008_COMPATIBLE_BY_EXACT_CONTEXT_AUDIT","NO_REWRITE","                   (fault_mode = 12 and ph = 1 and step = 86 and"
